order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price_inr,delivery_cost_inr,promised_delivery_date,actual_delivery_date,payment_method
O03799,2024-04-14,C0217,P007,1,5,4749.05,300,2024-04-21,2024-04-23,Credit Card
O03800,2025-11-17,C0335,P005,1,0,3999.0,205,2025-11-20,2025-11-23,Credit Card
O03801,2024-12-27,C0195,P003,2,0,7999.0,464,2024-12-29,2024-12-29,UPI
O03802,2025-12-31,C0410,P006,1,5,8549.05,236,2026-01-07,2026-01-08,Debit Card
O03803,2025-03-15,C0067,P008,1,5,6649.05,386,2025-03-20,2025-03-20,UPI
O03804,2025-06-26,C0644,P005,1,5,3799.05,424,2025-06-29,2025-07-01,Wallet
O03805,2024-06-06,C0366,P006,1,0,8999.0,399,2024-06-10,2024-06-11,Debit Card
O03806,2024-11-20,C0460,P004,1,0,15999.0,357,2024-11-23,2024-11-24,PayPal
O03807,2024-04-09,C0560,P003,2,20,6399.2,272,2024-04-13,2024-04-14,PayPal
O03808,2025-02-17,C0256,P011,1,5,1234.05,96,2025-02-20,2025-02-20,PayPal
O03809,2024-04-29,C0572,P008,1,10,6299.1,198,2024-05-04,2024-05-04,PayPal
O03810,2025-11-26,C0012,P007,1,10,4499.1,465,2025-11-29,2025-11-30,Wallet
O03811,2025-10-06,C0394,P002,1,5,5224.05,386,2025-10-11,2025-10-12,Wallet
O03812,2025-08-05,C0416,P005,1,15,3399.15,238,2025-08-08,2025-08-08,Wallet
O03813,2025-06-24,C0298,P003,1,15,6799.15,365,2025-07-01,2025-07-03,Debit Card
O03814,2024-06-09,C0540,P003,1,0,7999.0,442,2024-06-13,2024-06-12,PayPal
O03815,2025-12-19,C0065,P008,2,25,5249.25,242,2025-12-23,2025-12-24,Wallet
O03816,2025-07-03,C0602,P009,1,5,379.05,204,2025-07-08,2025-07-08,UPI
O03817,2025-01-11,C0421,P010,2,10,1979.1,154,2025-01-14,2025-01-15,PayPal
O03818,2025-02-21,C0461,P008,1,20,5599.2,405,2025-02-28,2025-02-28,Wallet
O03819,2025-10-31,C0149,P004,2,20,12799.2,167,2025-11-04,2025-11-04,UPI
O03820,2024-09-23,C0086,P004,1,0,15999.0,151,2024-09-25,2024-09-25,Debit Card
O03821,2024-01-24,C0299,P011,1,10,1169.1,279,2024-01-29,2024-01-29,UPI
O03822,2025-10-22,C0460,P009,1,30,279.3,424,2025-10-29,2025-10-30,Debit Card
O03823,2025-10-03,C0511,P008,3,0,6999.0,283,2025-10-07,2025-10-08,PayPal
O03824,2025-06-11,C0568,P002,1,20,4399.2,143,2025-06-16,2025-06-17,PayPal
O03825,2025-06-12,C0141,P008,3,10,6299.1,227,2025-06-17,2025-06-16,UPI
O03826,2024-01-09,C0330,P012,1,25,449.25,222,2024-01-11,2024-01-11,Credit Card
O03827,2024-03-03,C0459,P006,3,10,8099.1,375,2024-03-10,2024-03-10,Wallet
O03828,2024-10-15,C0212,P007,3,5,4749.05,101,2024-10-17,2024-10-17,PayPal
O03829,2025-04-23,C0224,P002,1,5,5224.05,145,2025-04-28,2025-04-28,Debit Card
O03830,2024-09-17,C0387,P003,1,0,7999.0,118,2024-09-20,2024-09-21,Debit Card
O03831,2025-10-09,C0030,P002,1,5,5224.05,418,2025-10-11,2025-10-11,Credit Card
O03832,2025-10-05,C0534,P009,1,20,319.2,475,2025-10-12,2025-10-13,Wallet
O03833,2024-11-22,C0170,P007,1,0,4999.0,216,2024-11-24,2024-11-24,PayPal
O03834,2024-11-17,C0297,P007,1,0,4999.0,358,2024-11-20,2024-11-20,UPI
O03835,2025-03-12,C0416,P009,4,0,399.0,216,2025-03-15,2025-03-14,Wallet
O03836,2024-11-29,C0626,P009,1,10,359.1,153,2024-12-06,2024-12-06,Credit Card
O03837,2025-04-18,C0040,P008,2,5,6649.05,263,2025-04-21,2025-04-24,UPI
O03838,2025-08-09,C0074,P010,3,20,1759.2,373,2025-08-16,2025-08-16,PayPal
O03839,2024-06-23,C0132,P004,1,0,15999.0,105,2024-06-30,2024-06-30,UPI
O03840,2024-08-02,C0624,P012,1,10,539.1,231,2024-08-06,2024-08-05,Credit Card
O03841,2025-01-12,C0183,P009,1,0,399.0,226,2025-01-19,2025-01-18,Wallet
O03842,2025-12-05,C0197,P012,2,20,479.2,147,2025-12-12,2025-12-12,Credit Card
O03843,2024-03-05,C0364,P002,2,20,4399.2,437,2024-03-08,2024-03-08,Credit Card
O03844,2024-01-21,C0263,P010,4,20,1759.2,130,2024-01-28,2024-01-29,Credit Card
O03845,2025-05-14,C0318,P004,1,0,15999.0,285,2025-05-19,2025-05-19,Credit Card
O03846,2025-06-18,C0451,P011,3,5,1234.05,134,2025-06-20,2025-06-20,Wallet
O03847,2025-01-03,C0333,P010,1,0,2199.0,307,2025-01-05,2025-01-05,PayPal
O03848,2024-07-29,C0638,P004,1,20,12799.2,275,2024-08-05,2024-08-05,Debit Card
O03849,2025-01-21,C0408,P007,2,5,4749.05,300,2025-01-28,2025-01-30,Wallet
O03850,2024-06-28,C0455,P008,2,5,6649.05,225,2024-07-02,2024-07-02,PayPal
O03851,2025-10-14,C0475,P006,2,10,8099.1,351,2025-10-16,2025-10-17,Credit Card
O03852,2024-01-17,C0292,P006,1,20,7199.2,379,2024-01-22,2024-01-25,Debit Card
O03853,2024-10-21,C0502,P004,2,0,15999.0,229,2024-10-24,2024-10-25,Wallet
O03854,2024-04-09,C0232,P010,2,25,1649.25,94,2024-04-11,2024-04-11,Debit Card
O03855,2024-11-06,C0113,P006,1,30,6299.3,262,2024-11-13,2024-11-13,PayPal
O03856,2024-04-15,C0114,P012,1,5,569.05,256,2024-04-19,2024-04-18,PayPal
O03857,2024-09-06,C0078,P008,3,5,6649.05,166,2024-09-13,2024-09-12,UPI
O03858,2024-11-21,C0099,P004,1,15,13599.15,131,2024-11-23,2024-11-24,UPI
O03859,2025-12-20,C0338,P006,1,10,8099.1,459,2025-12-23,2025-12-23,PayPal
O03860,2025-07-27,C0582,P006,1,10,8099.1,166,2025-07-31,2025-08-01,UPI
O03861,2025-01-12,C0523,P010,1,30,1539.3,376,2025-01-17,2025-01-17,Wallet
O03862,2024-01-20,C0299,P005,1,0,3999.0,329,2024-01-27,2024-01-28,Credit Card
O03863,2024-10-12,C0165,P007,1,10,4499.1,196,2024-10-15,2024-10-15,Debit Card
O03864,2024-08-22,C0498,P001,1,10,2699.1,168,2024-08-29,2024-08-29,Wallet
O03865,2024-03-28,C0092,P008,2,5,6649.05,289,2024-04-04,2024-04-04,Debit Card
O03866,2024-11-09,C0408,P002,1,15,4674.15,445,2024-11-16,2024-11-16,Credit Card
O03867,2025-09-05,C0180,P012,2,5,569.05,218,2025-09-12,2025-09-15,PayPal
O03868,2025-06-05,C0322,P012,1,10,539.1,357,2025-06-08,2025-06-11,Credit Card
O03869,2024-05-28,C0140,P004,1,10,14399.1,195,2024-06-01,2024-06-01,Wallet
O03870,2025-03-02,C0502,P007,1,30,3499.3,253,2025-03-07,2025-03-06,Debit Card
O03871,2025-07-19,C0469,P007,1,5,4749.05,414,2025-07-26,2025-07-25,Credit Card
O03872,2025-04-20,C0298,P008,1,0,6999.0,405,2025-04-23,2025-04-23,Debit Card
O03873,2024-12-25,C0594,P011,1,10,1169.1,173,2024-12-28,2024-12-29,UPI
O03874,2024-06-27,C0232,P006,1,0,8999.0,176,2024-07-01,2024-07-02,PayPal
O03875,2025-01-01,C0267,P004,1,5,15199.05,302,2025-01-04,2025-01-04,UPI
O03876,2025-04-01,C0178,P007,4,15,4249.15,106,2025-04-05,2025-04-05,Debit Card
O03877,2025-01-06,C0459,P008,1,5,6649.05,389,2025-01-09,2025-01-09,UPI
O03878,2024-09-08,C0481,P010,2,5,2089.05,345,2024-09-15,2024-09-14,Debit Card
O03879,2024-01-30,C0290,P008,3,15,5949.15,310,2024-02-03,2024-02-02,PayPal
O03880,2025-09-16,C0133,P005,1,0,3999.0,210,2025-09-18,2025-09-20,Wallet
O03881,2024-05-16,C0119,P011,1,15,1104.15,128,2024-05-18,2024-05-18,Wallet
O03882,2024-07-06,C0223,P004,1,20,12799.2,367,2024-07-08,2024-07-07,PayPal
O03883,2024-01-25,C0389,P006,2,15,7649.15,97,2024-01-30,2024-01-30,Debit Card
O03884,2024-03-31,C0057,P001,1,15,2549.15,429,2024-04-02,2024-04-02,UPI
O03885,2024-11-16,C0425,P011,1,15,1104.15,193,2024-11-18,2024-11-19,Credit Card
O03886,2024-05-19,C0387,P008,1,0,6999.0,143,2024-05-21,2024-05-22,Wallet
O03887,2025-07-09,C0638,P012,1,5,569.05,426,2025-07-12,2025-07-11,Debit Card
O03888,2025-10-06,C0041,P006,3,0,8999.0,422,2025-10-11,2025-10-11,Debit Card
O03889,2024-06-17,C0549,P009,2,0,399.0,92,2024-06-22,2024-06-22,Wallet
O03890,2024-06-15,C0433,P009,1,5,379.05,302,2024-06-17,2024-06-18,PayPal
O03891,2025-02-11,C0386,P005,4,0,3999.0,184,2025-02-14,2025-02-14,PayPal
O03892,2025-03-31,C0647,P009,1,10,359.1,137,2025-04-02,2025-04-02,Debit Card
O03893,2024-09-01,C0479,P005,1,20,3199.2,163,2024-09-04,2024-09-04,PayPal
O03894,2025-06-22,C0357,P008,1,20,5599.2,192,2025-06-29,2025-07-01,Wallet
O03895,2024-01-12,C0573,P011,1,0,1299.0,325,2024-01-14,2024-01-15,Debit Card
O03896,2024-06-24,C0149,P010,2,20,1759.2,153,2024-06-26,2024-06-27,UPI
O03897,2025-08-07,C0155,P003,1,0,7999.0,332,2025-08-12,2025-08-13,Debit Card
O03898,2024-06-21,C0558,P003,1,25,5999.25,363,2024-06-28,2024-06-28,Wallet
O03899,2024-12-24,C0280,P011,1,0,1299.0,431,2024-12-28,2024-12-28,Credit Card
O03900,2025-04-07,C0442,P010,2,20,1759.2,277,2025-04-11,2025-04-12,Credit Card
O03901,2025-03-26,C0011,P001,1,5,2849.05,254,2025-03-31,2025-03-30,PayPal
O03902,2024-04-07,C0114,P001,1,30,2099.3,129,2024-04-10,2024-04-10,Debit Card
O03903,2025-02-16,C0488,P006,1,0,8999.0,185,2025-02-20,2025-02-23,PayPal
O03904,2024-06-12,C0404,P006,1,5,8549.05,351,2024-06-16,2024-06-16,Debit Card
O03905,2025-06-17,C0129,P003,3,0,7999.0,379,2025-06-19,2025-06-19,PayPal
O03906,2025-06-10,C0413,P009,2,5,379.05,333,2025-06-12,2025-06-13,Credit Card
O03907,2025-09-18,C0135,P011,1,20,1039.2,268,2025-09-23,2025-09-23,Credit Card
O03908,2025-10-14,C0372,P008,1,15,5949.15,184,2025-10-19,2025-10-20,Credit Card
O03909,2025-04-25,C0069,P001,3,10,2699.1,281,2025-04-29,2025-04-30,Credit Card
O03910,2024-12-06,C0046,P005,1,0,3999.0,94,2024-12-11,2024-12-11,Debit Card
O03911,2025-01-28,C0430,P006,1,5,8549.05,456,2025-01-31,2025-02-01,Debit Card
O03912,2025-03-30,C0355,P012,1,5,569.05,126,2025-04-03,2025-04-04,PayPal
O03913,2024-09-05,C0064,P012,2,15,509.15,132,2024-09-10,2024-09-12,Credit Card
O03914,2024-07-18,C0062,P008,2,15,5949.15,404,2024-07-25,2024-07-25,UPI
O03915,2024-05-28,C0532,P004,2,5,15199.05,241,2024-05-31,2024-06-01,Credit Card
O03916,2025-05-05,C0332,P001,2,5,2849.05,394,2025-05-10,2025-05-10,Credit Card
O03917,2025-10-21,C0109,P005,1,0,3999.0,182,2025-10-24,2025-10-25,UPI
O03918,2025-08-11,C0342,P012,2,20,479.2,346,2025-08-15,2025-08-15,PayPal
O03919,2025-08-19,C0195,P002,1,10,4949.1,357,2025-08-21,2025-08-21,Debit Card
O03920,2024-02-02,C0439,P008,1,5,6649.05,294,2024-02-09,2024-02-09,Wallet
O03921,2024-09-04,C0057,P004,1,10,14399.1,413,2024-09-11,2024-09-12,UPI
O03922,2024-09-28,C0608,P007,2,10,4499.1,317,2024-10-05,2024-10-08,UPI
O03923,2025-03-29,C0493,P003,1,10,7199.1,274,2025-04-01,2025-04-02,Debit Card
O03924,2025-07-19,C0536,P004,1,0,15999.0,287,2025-07-24,2025-07-24,PayPal
O03925,2025-12-05,C0321,P005,1,5,3799.05,343,2025-12-07,2025-12-08,PayPal
O03926,2024-02-09,C0059,P011,4,15,1104.15,304,2024-02-14,2024-02-15,Wallet
O03927,2025-02-10,C0037,P003,1,15,6799.15,116,2025-02-15,2025-02-17,UPI
O03928,2025-02-09,C0427,P004,1,5,15199.05,260,2025-02-13,2025-02-13,PayPal
O03929,2025-01-15,C0069,P003,1,20,6399.2,274,2025-01-20,2025-01-22,Credit Card
O03930,2025-09-14,C0480,P002,2,0,5499.0,405,2025-09-17,2025-09-16,UPI
O03931,2025-09-14,C0462,P004,1,5,15199.05,172,2025-09-16,2025-09-18,Wallet
O03932,2024-05-05,C0306,P011,1,0,1299.0,117,2024-05-08,2024-05-09,Credit Card
O03933,2024-10-03,C0429,P009,3,10,359.1,201,2024-10-08,2024-10-09,UPI
O03934,2024-03-16,C0120,P007,1,0,4999.0,449,2024-03-19,2024-03-20,PayPal
O03935,2024-02-19,C0013,P001,2,0,2999.0,173,2024-02-24,2024-02-25,PayPal
O03936,2024-08-14,C0415,P006,3,20,7199.2,451,2024-08-17,2024-08-18,Debit Card
O03937,2025-12-23,C0572,P008,2,0,6999.0,116,2025-12-28,2025-12-29,Debit Card
O03938,2025-12-19,C0314,P003,3,5,7599.05,478,2025-12-23,2025-12-25,Credit Card
O03939,2025-12-11,C0495,P007,1,25,3749.25,457,2025-12-18,2025-12-19,Credit Card
O03940,2024-02-23,C0103,P001,1,5,2849.05,378,2024-02-28,2024-03-02,Credit Card
O03941,2025-09-25,C0162,P009,2,0,399.0,291,2025-09-27,2025-09-27,Wallet
O03942,2025-05-02,C0356,P007,2,10,4499.1,181,2025-05-09,2025-05-12,UPI
O03943,2024-08-07,C0499,P010,2,15,1869.15,245,2024-08-14,2024-08-15,Debit Card
O03944,2025-07-08,C0013,P011,1,10,1169.1,264,2025-07-11,2025-07-11,PayPal
O03945,2025-10-14,C0178,P008,1,0,6999.0,119,2025-10-17,2025-10-17,Credit Card
O03946,2025-11-26,C0098,P006,2,0,8999.0,267,2025-12-01,2025-11-30,UPI
O03947,2025-07-16,C0269,P009,3,10,359.1,435,2025-07-18,2025-07-18,Wallet
O03948,2025-01-04,C0037,P007,1,5,4749.05,92,2025-01-09,2025-01-10,Wallet
O03949,2025-04-18,C0519,P003,1,5,7599.05,103,2025-04-25,2025-04-26,Debit Card
O03950,2024-02-06,C0228,P003,1,15,6799.15,390,2024-02-10,2024-02-12,Wallet
O03951,2025-07-01,C0329,P011,1,0,1299.0,146,2025-07-03,2025-07-06,Credit Card
O03952,2025-04-08,C0300,P005,1,10,3599.1,284,2025-04-13,2025-04-13,PayPal
O03953,2025-05-02,C0382,P003,2,15,6799.15,305,2025-05-09,2025-05-10,Debit Card
O03954,2025-10-02,C0357,P009,1,10,359.1,106,2025-10-04,2025-10-03,Credit Card
O03955,2025-03-26,C0362,P007,2,0,4999.0,316,2025-03-29,2025-03-29,PayPal
O03956,2025-09-13,C0138,P011,1,0,1299.0,310,2025-09-16,2025-09-16,Debit Card
O03957,2024-08-30,C0480,P008,2,10,6299.1,405,2024-09-01,2024-09-03,Debit Card
O03958,2025-06-25,C0508,P005,1,0,3999.0,290,2025-06-28,2025-06-30,Wallet
O03959,2025-02-21,C0214,P010,2,30,1539.3,192,2025-02-25,2025-02-25,UPI
O03960,2024-07-13,C0573,P004,1,0,15999.0,260,2024-07-16,2024-07-17,Wallet
O03961,2024-09-16,C0045,P003,1,10,7199.1,112,2024-09-23,2024-09-23,PayPal
O03962,2025-10-24,C0166,P008,3,30,4899.3,187,2025-10-31,2025-11-01,PayPal
O03963,2024-08-16,C0081,P001,3,0,2999.0,119,2024-08-21,2024-08-22,PayPal
O03964,2025-03-20,C0050,P012,1,20,479.2,117,2025-03-27,2025-03-27,Debit Card
O03965,2024-04-08,C0556,P008,2,20,5599.2,262,2024-04-10,2024-04-10,Credit Card
O03966,2024-03-06,C0517,P003,2,0,7999.0,182,2024-03-11,2024-03-13,UPI
O03967,2024-06-05,C0193,P012,2,20,479.2,324,2024-06-10,2024-06-11,Debit Card
O03968,2024-03-12,C0556,P002,1,15,4674.15,359,2024-03-19,2024-03-19,PayPal
O03969,2024-01-05,C0093,P009,1,10,359.1,239,2024-01-12,2024-01-12,PayPal
O03970,2025-01-08,C0554,P009,3,10,359.1,151,2025-01-15,2025-01-15,Debit Card
O03971,2024-01-03,C0616,P010,2,25,1649.25,118,2024-01-05,2024-01-07,UPI
O03972,2025-10-27,C0223,P006,1,0,8999.0,474,2025-10-31,2025-10-31,Wallet
O03973,2025-07-15,C0571,P011,2,10,1169.1,94,2025-07-20,2025-07-20,Wallet
O03974,2024-06-30,C0142,P011,1,20,1039.2,203,2024-07-05,2024-07-04,Wallet
O03975,2024-01-23,C0463,P008,3,10,6299.1,92,2024-01-27,2024-01-30,Debit Card
O03976,2025-07-05,C0038,P012,2,5,569.05,180,2025-07-12,2025-07-11,Debit Card
O03977,2025-04-07,C0480,P003,2,15,6799.15,446,2025-04-12,2025-04-11,UPI
O03978,2025-12-01,C0619,P005,2,10,3599.1,191,2025-12-05,2025-12-07,UPI
O03979,2024-10-03,C0339,P002,4,10,4949.1,217,2024-10-06,2024-10-06,Debit Card
O03980,2024-10-10,C0472,P001,1,20,2399.2,354,2024-10-17,2024-10-17,PayPal
O03981,2025-02-24,C0365,P007,1,15,4249.15,189,2025-02-26,2025-03-01,UPI
O03982,2025-03-23,C0215,P007,2,15,4249.15,185,2025-03-25,2025-03-27,PayPal
O03983,2024-06-11,C0387,P008,2,0,6999.0,175,2024-06-14,2024-06-13,Credit Card
O03984,2025-09-11,C0380,P007,1,0,4999.0,305,2025-09-13,2025-09-14,Debit Card
O03985,2025-12-23,C0208,P007,4,25,3749.25,364,2025-12-28,2025-12-28,Credit Card
O03986,2025-03-14,C0381,P001,4,5,2849.05,272,2025-03-18,2025-03-18,Wallet
O03987,2025-05-27,C0241,P008,1,5,6649.05,398,2025-05-30,2025-05-31,Wallet
O03988,2024-01-22,C0049,P008,2,25,5249.25,367,2024-01-24,2024-01-24,UPI
O03989,2024-10-13,C0537,P009,3,0,399.0,258,2024-10-15,2024-10-15,Credit Card
O03990,2025-04-18,C0268,P011,1,20,1039.2,444,2025-04-21,2025-04-21,UPI
O03991,2025-05-27,C0086,P008,1,25,5249.25,279,2025-05-31,2025-05-31,PayPal
O03992,2025-02-06,C0608,P009,1,0,399.0,444,2025-02-11,2025-02-11,Debit Card
O03993,2025-09-23,C0319,P008,1,25,5249.25,401,2025-09-30,2025-09-29,Debit Card
O03994,2025-05-08,C0422,P007,1,15,4249.15,478,2025-05-15,2025-05-15,PayPal
O03995,2024-11-27,C0140,P012,2,5,569.05,308,2024-12-02,2024-12-02,Debit Card
O03996,2024-05-20,C0562,P006,2,0,8999.0,211,2024-05-22,2024-05-22,UPI
O03997,2025-04-30,C0235,P011,4,10,1169.1,285,2025-05-02,2025-05-03,PayPal
O03998,2024-02-15,C0383,P007,4,0,4999.0,92,2024-02-19,2024-02-19,UPI
O03999,2025-12-30,C0315,P007,2,15,4249.15,407,2026-01-04,2026-01-04,Credit Card
O04000,2025-04-10,C0574,P008,1,20,5599.2,91,2025-04-13,2025-04-15,Debit Card
O04001,2025-09-14,C0001,P011,1,20,1039.2,172,2025-09-17,2025-09-17,Wallet
O04002,2025-09-02,C0146,P009,2,10,359.1,96,2025-09-07,2025-09-07,PayPal
O04003,2025-08-10,C0278,P008,1,0,6999.0,289,2025-08-13,2025-08-13,Debit Card
O04004,2025-03-26,C0581,P010,1,0,2199.0,393,2025-03-31,2025-03-30,Wallet
O04005,2024-04-28,C0044,P006,1,0,8999.0,301,2024-04-30,2024-05-03,PayPal
O04006,2024-12-19,C0641,P005,1,10,3599.1,95,2024-12-23,2024-12-23,PayPal
O04007,2025-07-21,C0232,P008,2,10,6299.1,161,2025-07-24,2025-07-23,Credit Card
O04008,2025-06-23,C0136,P011,2,5,1234.05,255,2025-06-30,2025-07-01,Wallet
O04009,2024-03-06,C0489,P004,2,10,14399.1,166,2024-03-09,2024-03-09,UPI
O04010,2025-02-20,C0209,P002,1,20,4399.2,186,2025-02-22,2025-02-22,PayPal
O04011,2024-09-09,C0606,P006,1,0,8999.0,371,2024-09-12,2024-09-14,Wallet
O04012,2025-09-18,C0052,P004,3,0,15999.0,186,2025-09-22,2025-09-23,UPI
O04013,2024-05-15,C0335,P012,2,0,599.0,129,2024-05-19,2024-05-19,UPI
O04014,2024-11-30,C0639,P005,2,15,3399.15,378,2024-12-04,2024-12-07,PayPal
O04015,2025-12-15,C0628,P008,1,5,6649.05,415,2025-12-22,2025-12-25,Credit Card
O04016,2025-05-23,C0396,P004,1,15,13599.15,132,2025-05-30,2025-06-01,Debit Card
O04017,2024-09-15,C0418,P009,1,5,379.05,466,2024-09-18,2024-09-18,Credit Card
O04018,2025-09-27,C0435,P006,1,0,8999.0,446,2025-10-04,2025-10-04,UPI
O04019,2025-04-04,C0175,P002,3,25,4124.25,269,2025-04-06,2025-04-06,PayPal
O04020,2025-08-24,C0335,P008,1,0,6999.0,221,2025-08-27,2025-08-28,Wallet
O04021,2025-12-17,C0273,P003,1,10,7199.1,95,2025-12-19,2025-12-20,Credit Card
O04022,2024-04-02,C0079,P001,1,25,2249.25,393,2024-04-04,2024-04-05,PayPal
O04023,2024-03-28,C0447,P008,1,15,5949.15,249,2024-04-04,2024-04-06,Credit Card
O04024,2025-07-20,C0379,P004,2,30,11199.3,241,2025-07-24,2025-07-24,Debit Card
O04025,2024-04-29,C0086,P004,2,10,14399.1,96,2024-05-04,2024-05-03,PayPal
O04026,2025-01-10,C0089,P003,1,20,6399.2,301,2025-01-17,2025-01-16,Credit Card
O04027,2025-08-23,C0451,P002,2,0,5499.0,199,2025-08-26,2025-08-26,UPI
O04028,2025-12-10,C0334,P001,1,0,2999.0,273,2025-12-15,2025-12-18,PayPal
O04029,2024-08-07,C0237,P004,1,0,15999.0,345,2024-08-12,2024-08-11,Debit Card
O04030,2024-06-04,C0582,P012,3,5,569.05,120,2024-06-06,2024-06-07,Credit Card
O04031,2024-11-23,C0606,P002,1,15,4674.15,444,2024-11-27,2024-11-27,Debit Card
O04032,2024-07-20,C0437,P011,4,20,1039.2,446,2024-07-22,2024-07-22,Wallet
O04033,2025-05-05,C0083,P011,2,25,974.25,289,2025-05-07,2025-05-06,Debit Card
O04034,2025-08-14,C0422,P007,4,10,4499.1,265,2025-08-21,2025-08-23,Debit Card
O04035,2025-08-16,C0197,P009,2,0,399.0,123,2025-08-20,2025-08-20,PayPal
O04036,2025-02-21,C0496,P009,1,5,379.05,376,2025-02-24,2025-02-25,UPI
O04037,2024-09-24,C0357,P008,1,20,5599.2,271,2024-09-27,2024-09-27,Wallet
O04038,2024-05-11,C0237,P004,3,10,14399.1,426,2024-05-13,2024-05-13,Wallet
O04039,2025-11-27,C0421,P001,2,10,2699.1,150,2025-12-04,2025-12-05,Credit Card
O04040,2024-05-20,C0325,P008,1,10,6299.1,446,2024-05-23,2024-05-25,UPI
O04041,2024-07-21,C0292,P004,1,15,13599.15,312,2024-07-25,2024-07-24,UPI
O04042,2025-06-11,C0401,P011,1,30,909.3,279,2025-06-13,2025-06-14,Wallet
O04043,2024-12-10,C0207,P008,4,5,6649.05,280,2024-12-13,2024-12-14,Wallet
O04044,2025-09-14,C0030,P004,2,10,14399.1,345,2025-09-21,2025-09-21,Credit Card
O04045,2025-02-24,C0480,P009,2,0,399.0,304,2025-02-28,2025-02-28,Wallet
O04046,2025-04-30,C0397,P002,3,20,4399.2,427,2025-05-07,2025-05-07,Credit Card
O04047,2024-06-26,C0355,P010,2,25,1649.25,110,2024-07-03,2024-07-03,PayPal
O04048,2025-09-20,C0413,P012,1,0,599.0,480,2025-09-22,2025-09-23,PayPal
O04049,2024-12-01,C0023,P008,1,0,6999.0,434,2024-12-06,2024-12-07,Wallet
O04050,2025-12-28,C0360,P009,2,15,339.15,170,2025-12-30,2025-12-31,Wallet
O04051,2024-06-14,C0616,P005,2,0,3999.0,139,2024-06-17,2024-06-19,PayPal
O04052,2024-01-19,C0057,P003,1,25,5999.25,416,2024-01-24,2024-01-26,UPI
O04053,2024-05-13,C0043,P001,1,0,2999.0,180,2024-05-20,2024-05-23,PayPal
O04054,2025-10-04,C0235,P011,1,15,1104.15,284,2025-10-06,2025-10-06,UPI
O04055,2025-12-11,C0595,P007,3,15,4249.15,280,2025-12-15,2025-12-18,Debit Card
O04056,2025-03-14,C0409,P004,1,5,15199.05,168,2025-03-17,2025-03-17,Wallet
O04057,2024-03-09,C0061,P001,1,0,2999.0,226,2024-03-13,2024-03-15,UPI
O04058,2025-01-12,C0316,P008,3,0,6999.0,143,2025-01-19,2025-01-18,PayPal
O04059,2024-05-09,C0491,P001,4,20,2399.2,408,2024-05-12,2024-05-12,PayPal
O04060,2025-12-10,C0576,P009,2,15,339.15,138,2025-12-17,2025-12-17,Wallet
O04061,2024-05-09,C0612,P004,2,0,15999.0,409,2024-05-13,2024-05-13,Credit Card
O04062,2025-07-12,C0202,P003,2,0,7999.0,164,2025-07-14,2025-07-14,Credit Card
O04063,2024-12-29,C0114,P003,1,5,7599.05,225,2025-01-01,2025-01-01,UPI
O04064,2024-01-09,C0019,P004,2,20,12799.2,176,2024-01-14,2024-01-14,UPI
O04065,2025-05-11,C0136,P005,1,0,3999.0,282,2025-05-15,2025-05-16,PayPal
O04066,2025-02-04,C0558,P003,1,20,6399.2,460,2025-02-06,2025-02-06,Debit Card
O04067,2025-10-01,C0382,P009,1,15,339.15,302,2025-10-05,2025-10-05,UPI
O04068,2024-06-25,C0106,P001,1,10,2699.1,380,2024-06-28,2024-06-28,UPI
O04069,2025-04-10,C0363,P007,2,0,4999.0,353,2025-04-17,2025-04-16,Credit Card
O04070,2025-04-13,C0145,P008,2,5,6649.05,314,2025-04-16,2025-04-16,Credit Card
O04071,2025-04-02,C0401,P004,4,0,15999.0,224,2025-04-07,2025-04-07,PayPal
O04072,2025-11-22,C0030,P011,2,15,1104.15,467,2025-11-26,2025-11-26,Wallet
O04073,2024-06-29,C0167,P002,1,0,5499.0,461,2024-07-04,2024-07-04,UPI
O04074,2025-05-22,C0128,P002,1,20,4399.2,369,2025-05-29,2025-05-29,UPI
O04075,2024-08-28,C0499,P009,1,20,319.2,90,2024-09-02,2024-09-02,PayPal
O04076,2025-03-17,C0266,P011,2,15,1104.15,318,2025-03-24,2025-03-26,UPI
O04077,2024-09-08,C0440,P006,3,10,8099.1,436,2024-09-11,2024-09-13,UPI
O04078,2025-02-13,C0408,P003,1,20,6399.2,410,2025-02-16,2025-02-16,UPI
O04079,2024-02-19,C0115,P003,2,10,7199.1,174,2024-02-23,2024-02-23,Debit Card
O04080,2024-03-31,C0599,P012,1,0,599.0,330,2024-04-02,2024-04-04,Credit Card
O04081,2025-01-17,C0025,P009,4,30,279.3,324,2025-01-20,2025-01-21,Debit Card
O04082,2024-11-05,C0608,P007,3,15,4249.15,284,2024-11-07,2024-11-09,PayPal
O04083,2024-01-06,C0610,P010,1,30,1539.3,227,2024-01-11,2024-01-11,PayPal
O04084,2025-10-12,C0577,P003,1,0,7999.0,300,2025-10-15,2025-10-15,Credit Card
O04085,2024-04-11,C0090,P008,1,10,6299.1,166,2024-04-16,2024-04-17,Wallet
O04086,2025-11-19,C0568,P005,2,0,3999.0,149,2025-11-24,2025-11-24,Wallet
O04087,2025-09-19,C0093,P001,1,20,2399.2,197,2025-09-22,2025-09-22,UPI
O04088,2024-03-13,C0178,P003,1,15,6799.15,170,2024-03-16,2024-03-16,UPI
